source,method,alpha,position_bp,distance_bp,selected_positions,selected_called,power,neutral_positions,neutral_called,positional_fpr
decoded,all_10000,0.05,4480000,-520000,100,6,0.06,1000,44,0.044
decoded,all_10000,0.05,4490000,-510000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4500000,-500000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4510000,-490000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4520000,-480000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,4530000,-470000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,4540000,-460000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4550000,-450000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,4560000,-440000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,4570000,-430000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,4580000,-420000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,4590000,-410000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,4600000,-400000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,4610000,-390000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,4620000,-380000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,4630000,-370000,100,5,0.05,1000,56,0.056
decoded,all_10000,0.05,4640000,-360000,100,4,0.04,1000,45,0.045
decoded,all_10000,0.05,4650000,-350000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,4660000,-340000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,4670000,-330000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,4680000,-320000,100,8,0.08,1000,49,0.049
decoded,all_10000,0.05,4690000,-310000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,4700000,-300000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,4710000,-290000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,4720000,-280000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,4730000,-270000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,4740000,-260000,100,9,0.09,1000,52,0.052
decoded,all_10000,0.05,4750000,-250000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,4760000,-240000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,4770000,-230000,100,8,0.08,1000,45,0.045
decoded,all_10000,0.05,4780000,-220000,100,10,0.1,1000,51,0.051
decoded,all_10000,0.05,4790000,-210000,100,11,0.11,1000,48,0.048
decoded,all_10000,0.05,4800000,-200000,100,10,0.1,1000,50,0.05
decoded,all_10000,0.05,4810000,-190000,100,10,0.1,1000,51,0.051
decoded,all_10000,0.05,4820000,-180000,100,6,0.06,1000,57,0.057
decoded,all_10000,0.05,4830000,-170000,100,7,0.07,1000,61,0.061
decoded,all_10000,0.05,4840000,-160000,100,8,0.08,1000,65,0.065
decoded,all_10000,0.05,4850000,-150000,100,8,0.08,1000,58,0.058
decoded,all_10000,0.05,4860000,-140000,100,7,0.07,1000,63,0.063
decoded,all_10000,0.05,4870000,-130000,100,5,0.05,1000,55,0.055
decoded,all_10000,0.05,4880000,-120000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,4890000,-110000,100,4,0.04,1000,55,0.055
decoded,all_10000,0.05,4900000,-100000,100,1,0.01,1000,52,0.052
decoded,all_10000,0.05,4910000,-90000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,4920000,-80000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,4930000,-70000,100,1,0.01,1000,47,0.047
decoded,all_10000,0.05,4940000,-60000,100,1,0.01,1000,47,0.047
decoded,all_10000,0.05,4950000,-50000,100,1,0.01,1000,48,0.048
decoded,all_10000,0.05,4960000,-40000,100,1,0.01,1000,46,0.046
decoded,all_10000,0.05,4970000,-30000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,4980000,-20000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,4990000,-10000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,5000000,0,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,5010000,10000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,5020000,20000,100,3,0.03,1000,44,0.044
decoded,all_10000,0.05,5030000,30000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,5040000,40000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,5050000,50000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,5060000,60000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,5070000,70000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,5080000,80000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,5090000,90000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,5100000,100000,100,3,0.03,1000,45,0.045
decoded,all_10000,0.05,5110000,110000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,5120000,120000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,5130000,130000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,5140000,140000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,5150000,150000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,5160000,160000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,5170000,170000,100,1,0.01,1000,48,0.048
decoded,all_10000,0.05,5180000,180000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,5190000,190000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,5200000,200000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,5210000,210000,100,3,0.03,1000,53,0.053
decoded,all_10000,0.05,5220000,220000,100,4,0.04,1000,54,0.054
decoded,all_10000,0.05,5230000,230000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,5240000,240000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,5250000,250000,100,6,0.06,1000,54,0.054
decoded,all_10000,0.05,5260000,260000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,5270000,270000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,5280000,280000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,5290000,290000,100,6,0.06,1000,45,0.045
decoded,all_10000,0.05,5300000,300000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,5310000,310000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,5320000,320000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,5330000,330000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5340000,340000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,5350000,350000,100,9,0.09,1000,56,0.056
decoded,all_10000,0.05,5360000,360000,100,9,0.09,1000,54,0.054
decoded,all_10000,0.05,5370000,370000,100,9,0.09,1000,50,0.05
decoded,all_10000,0.05,5380000,380000,100,9,0.09,1000,51,0.051
decoded,all_10000,0.05,5390000,390000,100,5,0.05,1000,43,0.043
decoded,all_10000,0.05,5400000,400000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,5410000,410000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,5420000,420000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,5430000,430000,100,5,0.05,1000,53,0.053
decoded,all_10000,0.05,5440000,440000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5450000,450000,100,7,0.07,1000,54,0.054
decoded,all_10000,0.05,5460000,460000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,5470000,470000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,5480000,480000,100,8,0.08,1000,53,0.053
decoded,all_10000,0.05,5490000,490000,100,7,0.07,1000,45,0.045
decoded,all_10000,0.05,5500000,500000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,5510000,510000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5520000,520000,100,5,0.05,1000,45,0.045
decoded,all_10000,0.05,5530000,530000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,5540000,540000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,5550000,550000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,5560000,560000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,5570000,570000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,5580000,580000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,5590000,590000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,5600000,600000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,5610000,610000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,5620000,620000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,5630000,630000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,5640000,640000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5650000,650000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,5660000,660000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,5670000,670000,100,6,0.06,1000,45,0.045
decoded,all_10000,0.05,5680000,680000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5690000,690000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5700000,700000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,5710000,710000,100,1,0.01,1000,46,0.046
decoded,all_10000,0.05,5720000,720000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,5730000,730000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,5740000,740000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,5750000,750000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,5760000,760000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,5770000,770000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,5780000,780000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,5790000,790000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,5800000,800000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,5810000,810000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,5820000,820000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,5830000,830000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,5840000,840000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,5850000,850000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,5860000,860000,100,7,0.07,1000,52,0.052
decoded,all_10000,0.05,5870000,870000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,5880000,880000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,5890000,890000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,5900000,900000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,5910000,910000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5920000,920000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,5930000,930000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,5940000,940000,100,6,0.06,1000,45,0.045
decoded,all_10000,0.05,5950000,950000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,5960000,960000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,5970000,970000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,5980000,980000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,5990000,990000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,6000000,1000000,100,8,0.08,1000,49,0.049
decoded,all_10000,0.05,6010000,1010000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,6020000,1020000,100,6,0.06,1000,46,0.046
decoded,all_10000,0.05,6030000,1030000,100,2,0.02,1000,45,0.045
decoded,all_10000,0.05,6040000,1040000,100,3,0.03,1000,46,0.046
decoded,all_10000,0.05,6050000,1050000,100,3,0.03,1000,46,0.046
decoded,all_10000,0.05,6060000,1060000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,6070000,1070000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,6080000,1080000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,6090000,1090000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,6100000,1100000,100,2,0.02,1000,53,0.053
decoded,all_10000,0.05,6110000,1110000,100,3,0.03,1000,55,0.055
decoded,all_10000,0.05,6120000,1120000,100,3,0.03,1000,59,0.059
decoded,all_10000,0.05,6130000,1130000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,6140000,1140000,100,2,0.02,1000,53,0.053
decoded,all_10000,0.05,6150000,1150000,100,1,0.01,1000,46,0.046
decoded,all_10000,0.05,6160000,1160000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,6170000,1170000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,6180000,1180000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,6190000,1190000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,6200000,1200000,100,3,0.03,1000,53,0.053
decoded,all_10000,0.05,6210000,1210000,100,3,0.03,1000,55,0.055
decoded,all_10000,0.05,6220000,1220000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,6230000,1230000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,6240000,1240000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,6250000,1250000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,6260000,1260000,100,1,0.01,1000,56,0.056
decoded,all_10000,0.05,6270000,1270000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,6280000,1280000,100,2,0.02,1000,56,0.056
decoded,all_10000,0.05,6290000,1290000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,6300000,1300000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,6310000,1310000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,6320000,1320000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,6330000,1330000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,6340000,1340000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,6350000,1350000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,6360000,1360000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,6370000,1370000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,6380000,1380000,100,7,0.07,1000,54,0.054
decoded,all_10000,0.05,6390000,1390000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,6400000,1400000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,6410000,1410000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,6420000,1420000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,6430000,1430000,100,8,0.08,1000,48,0.048
decoded,all_10000,0.05,6440000,1440000,100,9,0.09,1000,48,0.048
decoded,all_10000,0.05,6450000,1450000,100,8,0.08,1000,49,0.049
decoded,all_10000,0.05,6460000,1460000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,6470000,1470000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,6480000,1480000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,6490000,1490000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,6500000,1500000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,6510000,1510000,100,3,0.03,1000,45,0.045
decoded,all_10000,0.05,6520000,1520000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,6530000,1530000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,6540000,1540000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,6550000,1550000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,6560000,1560000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,6570000,1570000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,6580000,1580000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,6590000,1590000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,6600000,1600000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,6610000,1610000,100,1,0.01,1000,53,0.053
decoded,all_10000,0.05,6620000,1620000,100,2,0.02,1000,52,0.052
decoded,all_10000,0.05,6630000,1630000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,6640000,1640000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,6650000,1650000,100,2,0.02,1000,57,0.057
decoded,all_10000,0.05,6660000,1660000,100,1,0.01,1000,56,0.056
decoded,all_10000,0.05,6670000,1670000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,6680000,1680000,100,2,0.02,1000,52,0.052
decoded,all_10000,0.05,6690000,1690000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,6700000,1700000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,6710000,1710000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,6720000,1720000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,6730000,1730000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,6740000,1740000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,6750000,1750000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,6760000,1760000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,6770000,1770000,100,0,0.0,1000,47,0.047
decoded,all_10000,0.05,6780000,1780000,100,2,0.02,1000,53,0.053
decoded,all_10000,0.05,6790000,1790000,100,1,0.01,1000,42,0.042
decoded,all_10000,0.05,6800000,1800000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,6810000,1810000,100,0,0.0,1000,47,0.047
decoded,all_10000,0.05,6820000,1820000,100,0,0.0,1000,52,0.052
decoded,all_10000,0.05,6830000,1830000,100,0,0.0,1000,50,0.05
decoded,all_10000,0.05,6840000,1840000,100,0,0.0,1000,47,0.047
decoded,all_10000,0.05,6850000,1850000,100,0,0.0,1000,45,0.045
decoded,all_10000,0.05,6860000,1860000,100,2,0.02,1000,43,0.043
decoded,all_10000,0.05,6870000,1870000,100,1,0.01,1000,48,0.048
decoded,all_10000,0.05,6880000,1880000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,6890000,1890000,100,1,0.01,1000,50,0.05
decoded,all_10000,0.05,6900000,1900000,100,1,0.01,1000,52,0.052
decoded,all_10000,0.05,6910000,1910000,100,1,0.01,1000,50,0.05
decoded,all_10000,0.05,6920000,1920000,100,2,0.02,1000,53,0.053
decoded,all_10000,0.05,6930000,1930000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,6940000,1940000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,6950000,1950000,100,3,0.03,1000,55,0.055
decoded,all_10000,0.05,6960000,1960000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,6970000,1970000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,6980000,1980000,100,1,0.01,1000,50,0.05
decoded,all_10000,0.05,6990000,1990000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,7000000,2000000,100,7,0.07,1000,45,0.045
decoded,all_10000,0.05,7010000,2010000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,7020000,2020000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,7030000,2030000,100,9,0.09,1000,51,0.051
decoded,all_10000,0.05,7040000,2040000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,7050000,2050000,100,8,0.08,1000,49,0.049
decoded,all_10000,0.05,7060000,2060000,100,9,0.09,1000,53,0.053
decoded,all_10000,0.05,7070000,2070000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,7080000,2080000,100,7,0.07,1000,46,0.046
decoded,all_10000,0.05,7090000,2090000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,7100000,2100000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,7110000,2110000,100,5,0.05,1000,53,0.053
decoded,all_10000,0.05,7120000,2120000,100,7,0.07,1000,44,0.044
decoded,all_10000,0.05,7130000,2130000,100,7,0.07,1000,44,0.044
decoded,all_10000,0.05,7140000,2140000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,7150000,2150000,100,10,0.1,1000,49,0.049
decoded,all_10000,0.05,7160000,2160000,100,9,0.09,1000,48,0.048
decoded,all_10000,0.05,7170000,2170000,100,9,0.09,1000,47,0.047
decoded,all_10000,0.05,7180000,2180000,100,9,0.09,1000,46,0.046
decoded,all_10000,0.05,7190000,2190000,100,10,0.1,1000,50,0.05
decoded,all_10000,0.05,7200000,2200000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,7210000,2210000,100,9,0.09,1000,48,0.048
decoded,all_10000,0.05,7220000,2220000,100,9,0.09,1000,55,0.055
decoded,all_10000,0.05,7230000,2230000,100,10,0.1,1000,49,0.049
decoded,all_10000,0.05,7240000,2240000,100,9,0.09,1000,50,0.05
decoded,all_10000,0.05,7250000,2250000,100,9,0.09,1000,47,0.047
decoded,all_10000,0.05,7260000,2260000,100,10,0.1,1000,49,0.049
decoded,all_10000,0.05,7270000,2270000,100,9,0.09,1000,44,0.044
decoded,all_10000,0.05,7280000,2280000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,7290000,2290000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,7300000,2300000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,7310000,2310000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,7320000,2320000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,7330000,2330000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,7340000,2340000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,7350000,2350000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,7360000,2360000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,7370000,2370000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,7380000,2380000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,7390000,2390000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,7400000,2400000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,7410000,2410000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,7420000,2420000,100,2,0.02,1000,44,0.044
decoded,all_10000,0.05,7430000,2430000,100,1,0.01,1000,47,0.047
decoded,all_10000,0.05,7440000,2440000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,7450000,2450000,100,1,0.01,1000,53,0.053
decoded,all_10000,0.05,7460000,2460000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,7470000,2470000,100,1,0.01,1000,50,0.05
decoded,all_10000,0.05,7480000,2480000,100,1,0.01,1000,50,0.05
decoded,all_10000,0.05,7490000,2490000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,7500000,2500000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,7510000,2510000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,7520000,2520000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,7530000,2530000,100,1,0.01,1000,45,0.045
decoded,all_10000,0.05,7540000,2540000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,7550000,2550000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,7560000,2560000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,7570000,2570000,100,2,0.02,1000,45,0.045
decoded,all_10000,0.05,7580000,2580000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,7590000,2590000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,7600000,2600000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,7610000,2610000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,7620000,2620000,100,3,0.03,1000,45,0.045
decoded,all_10000,0.05,7630000,2630000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,7640000,2640000,100,5,0.05,1000,54,0.054
decoded,all_10000,0.05,7650000,2650000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,7660000,2660000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,7670000,2670000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,7680000,2680000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,7690000,2690000,100,4,0.04,1000,53,0.053
decoded,all_10000,0.05,7700000,2700000,100,4,0.04,1000,57,0.057
decoded,all_10000,0.05,7710000,2710000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,7720000,2720000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,7730000,2730000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,7740000,2740000,100,5,0.05,1000,55,0.055
decoded,all_10000,0.05,7750000,2750000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,7760000,2760000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,7770000,2770000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,7780000,2780000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,7790000,2790000,100,3,0.03,1000,55,0.055
decoded,all_10000,0.05,7800000,2800000,100,3,0.03,1000,46,0.046
decoded,all_10000,0.05,7810000,2810000,100,3,0.03,1000,54,0.054
decoded,all_10000,0.05,7820000,2820000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,7830000,2830000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,7840000,2840000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,7850000,2850000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,7860000,2860000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,7870000,2870000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,7880000,2880000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,7890000,2890000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,7900000,2900000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,7910000,2910000,100,6,0.06,1000,50,0.05
