operating_point,scheme,source,cohort,key,fold,mass_called,contrast_called
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0301,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0302,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0303,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0304,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0305,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0306,0,True,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0307,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0308,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0309,0,True,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0310,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0311,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0312,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0313,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0314,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0315,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0316,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0317,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0318,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0319,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0320,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0321,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0322,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0323,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0324,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0325,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0326,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0327,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0328,0,True,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0329,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0330,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0331,3,False,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0332,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0333,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0334,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0335,2,False,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0336,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0337,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0338,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0339,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0340,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0341,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0342,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0343,1,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0344,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0345,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0346,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0347,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0348,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0349,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0350,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0351,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0352,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0353,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0354,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0355,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0356,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0357,4,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0358,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0359,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0360,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0361,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0362,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0363,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0364,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0365,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0366,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0367,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0368,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0369,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0370,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0371,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0372,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0373,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0374,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0375,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0376,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0377,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0378,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0379,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0380,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0381,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0382,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0383,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0384,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0385,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0386,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0387,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0388,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0389,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0390,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0391,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0392,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0393,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0394,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0395,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0396,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0397,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0398,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0399,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0400,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0401,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0402,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0403,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0404,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0405,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0406,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0407,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0408,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0409,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0410,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0411,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0412,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0413,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0414,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0415,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0416,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0417,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0418,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0419,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0420,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0421,4,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0422,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0423,3,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0424,0,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0425,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0426,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0427,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0428,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0429,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0430,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0431,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0432,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0433,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0434,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0435,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0436,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0437,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0438,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0439,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0440,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0441,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0442,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0443,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0444,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0445,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0446,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0447,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0448,1,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0449,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0450,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0451,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0452,4,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0453,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0454,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0455,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0456,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0457,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0458,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0459,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0460,3,False,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0461,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0462,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0463,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0464,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0465,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0466,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0467,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0468,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0469,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0470,1,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0471,3,True,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0472,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0473,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0474,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0475,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0476,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0477,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0478,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0479,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0480,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0481,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0482,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0483,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0484,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0485,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0486,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0487,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0488,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0489,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0490,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0491,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0492,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0493,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0494,4,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0495,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0496,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0497,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0498,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0499,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0500,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0501,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0502,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0503,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0504,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0505,0,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0506,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0507,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0508,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0509,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0510,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0511,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0512,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0513,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0514,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0515,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0516,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0517,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0518,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0519,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0520,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0521,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0522,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0523,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0524,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0525,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0526,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0527,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0528,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0529,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0530,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0531,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0532,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0533,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0534,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0535,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0536,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0537,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0538,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0539,1,True,True
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0540,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0541,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0542,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0543,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0544,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0545,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0546,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0547,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0548,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0549,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0550,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0551,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0552,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0553,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0554,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0555,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0556,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0557,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0558,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0559,0,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0560,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0561,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0562,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0563,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0564,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0565,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0566,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0567,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0568,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0569,4,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0570,3,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0571,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0572,1,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0573,2,False,False
regional_p_0.05,grid10kb,truth,neutral,neutral/rep0574,0,False,False
